"","country","cases","rate","ma","date"
"1","US",1,0,NA,2020-01-22
"2","US",1,0,NA,2020-01-23
"3","US",2,1,NA,2020-01-24
"4","US",2,0,NA,2020-01-25
"5","US",5,3,NA,2020-01-26
"6","US",5,0,NA,2020-01-27
"7","US",5,0,0.714285714285714,2020-01-28
"8","US",6,1,0.714285714285714,2020-01-29
"9","US",6,0,0.785714285714286,2020-01-30
"10","US",8,2,0.714285714285714,2020-01-31
"11","US",8,0,0.714285714285714,2020-02-01
"12","US",8,0,0.5,2020-02-02
"13","US",11,3,0.5,2020-02-03
"14","US",11,0,0.571428571428571,2020-02-04
"15","US",11,0,0.5,2020-02-05
"16","US",12,1,0.571428571428571,2020-02-06
"17","US",12,0,0.428571428571429,2020-02-07
"18","US",12,0,0.428571428571429,2020-02-08
"19","US",12,0,0.428571428571429,2020-02-09
"20","US",12,0,0.214285714285714,2020-02-10
"21","US",13,1,0.214285714285714,2020-02-11
"22","US",13,0,0.214285714285714,2020-02-12
"23","US",14,1,0.142857142857143,2020-02-13
"24","US",14,0,0.285714285714286,2020-02-14
"25","US",14,0,0.285714285714286,2020-02-15
"26","US",14,0,0.285714285714286,2020-02-16
"27","US",14,0,0.285714285714286,2020-02-17
"28","US",14,0,0.214285714285714,2020-02-18
"29","US",14,0,0.214285714285714,2020-02-19
"30","US",14,0,0.214285714285714,2020-02-20
"31","US",16,2,0.214285714285714,2020-02-21
"32","US",16,0,0.785714285714286,2020-02-22
"33","US",16,0,1.28571428571429,2020-02-23
"34","US",16,0,2.92857142857143,2020-02-24
"35","US",16,0,4.28571428571429,2020-02-25
"36","US",16,0,6.64285714285714,2020-02-26
"37","US",17,1,12.1428571428571,2020-02-27
"38","US",17,0,15.7857142857143,2020-02-28
"39","US",25,8,27.6428571428571,2020-02-29
"40","US",32,7,35.9285714285714,2020-03-01
"41","US",55,23,41.2857142857143,2020-03-02
"42","US",74,19,54.7142857142857,2020-03-03
"43","US",107,33,80.7857142857143,2020-03-04
"44","US",184,77,112.071428571429,2020-03-05
"45","US",237,53,157.285714285714,2020-03-06
"46","US",403,166,210.928571428571,2020-03-07
"47","US",519,116,227.142857142857,2020-03-08
"48","US",594,75,330.285714285714,2020-03-09
"49","US",782,188,459.857142857143,2020-03-10
"50","US",1147,365,647.285714285714,2020-03-11
"51","US",1586,439,962.785714285714,2020-03-12
"52","US",2219,633,1413.78571428571,2020-03-13
"53","US",2978,759,1830.14285714286,2020-03-14
"54","US",3212,234,2455.64285714286,2020-03-15
"55","US",4679,1467,3253,2020-03-16
"56","US",6512,1833,3998.07142857143,2020-03-17
"57","US",9169,2657,4835,2020-03-18
"58","US",13663,4494,6079.07142857143,2020-03-19
"59","US",20030,6367,7368.85714285714,2020-03-20
"60","US",26025,5995,8716.78571428571,2020-03-21
"61","US",34898,8873,10050,2020-03-22
"62","US",46136,11238,11522,2020-03-23
"63","US",56755,10619,13270.6428571429,2020-03-24
"64","US",68837,12082,15383.9285714286,2020-03-25
"65","US",86693,17856,17365.4285714286,2020-03-26
"66","US",105383,18690,19216.8571428571,2020-03-27
"67","US",125013,19630,21104.0714285714,2020-03-28
"68","US",143912,18899,22604.3571428571,2020-03-29
"69","US",165987,22075,24043.1428571429,2020-03-30
"70","US",192301,26314,25482.2857142857,2020-03-31
"71","US",224544,32243,26847.2857142857,2020-04-01
"72","US",256779,32235,28139.0714285714,2020-04-02
"73","US",289066,32287,29262.2857142857,2020-04-03
"74","US",321482,32416,29940.8571428571,2020-04-04
"75","US",351359,29877,30537.7142857143,2020-04-05
"76","US",382740,31381,30884.5,2020-04-06
"77","US",413507,30767,31060.7142857143,2020-04-07
"78","US",444699,31192,30574.7857142857,2020-04-08
"79","US",480640,35941,30417.6428571429,2020-04-09
"80","US",515055,34415,30470.7142857143,2020-04-10
"81","US",544185,29130,30150.4285714286,2020-04-11
"82","US",571440,27255,29880.3571428571,2020-04-12
"83","US",598370,26930,29769.4285714286,2020-04-13
"84","US",627151,28781,29423,2020-04-14
"85","US",652591,25440,29256.3571428571,2020-04-15
"86","US",682626,30035,29087,2020-04-16
"87","US",715656,33030,28937.8571428571,2020-04-17
"88","US",743588,27932,29028.2142857143,2020-04-18
"89","US",769684,26096,28974.3571428571,2020-04-19
"90","US",799512,29828,28743.8571428571,2020-04-20
"91","US",825429,25917,28443.5714285714,2020-04-21
"92","US",854288,28859,28514.8571428571,2020-04-22
"93","US",887858,33570,28456.6428571429,2020-04-23
"94","US",920185,32327,28592.0714285714,2020-04-24
"95","US",950580,30395,28550.5,2020-04-25
"96","US",977081,26501,28422,2020-04-26
"97","US",1000784,23703,28011.7857142857,2020-04-27
"98","US",1025361,24577,27912.7857142857,2020-04-28
"99","US",1051799,26438,27605.6428571429,2020-04-29
"100","US",1081019,29220,27165.7857142857,2020-04-30
"101","US",1115945,34926,26773.7142857143,2020-05-01
"102","US",1143295,27350,26398.0714285714,2020-05-02
"103","US",1167592,24297,25852.7857142857,2020-05-03
"104","US",1191677,24085,25536.2142857143,2020-05-04
"105","US",1216208,24531,25419.7857142857,2020-05-05
"106","US",1240767,24559,24989.0714285714,2020-05-06
"107","US",1268179,27412,24817.5,2020-05-07
"108","US",1295017,26838,24090.4285714286,2020-05-08
"109","US",1320153,25136,23862.5,2020-05-09
"110","US",1339020,18867,23438.6428571429,2020-05-10
"111","US",1358291,19271,23317.5714285714,2020-05-11
"112","US",1381238,22947,23065.8571428571,2020-05-12
"113","US",1401646,20408,22932.8571428571,2020-05-13
"114","US",1428464,26818,22815.2857142857,2020-05-14
"115","US",1453211,24747,22588,2020-05-15
"116","US",1477370,24159,22300.5714285714,2020-05-16
"117","US",1495733,18363,22386.2857142857,2020-05-17
"118","US",1518123,22390,22343.5,2020-05-18
"119","US",1539130,21007,22108,2020-05-19
"120","US",1561827,22697,21975.2142857143,2020-05-20
"121","US",1587593,25766,21654.0714285714,2020-05-21
"122","US",1611249,23656,21634.4285714286,2020-05-22
"123","US",1632361,21112,21596.8571428571,2020-05-23
"124","US",1652428,20067,21641.4285714286,2020-05-24
"125","US",1671100,18672,21287.5,2020-05-25
"126","US",1690750,19650,21322.9285714286,2020-05-26
"127","US",1709299,18549,21119.1428571429,2020-05-27
"128","US",1731621,22322,20825.0714285714,2020-05-28
"129","US",1756093,24472,20949.6428571429,2020-05-29
"130","US",1779726,23633,20953.0714285714,2020-05-30
"131","US",1798713,18987,20799.4285714286,2020-05-31
"132","US",1816148,17435,20725.5,2020-06-01
"133","US",1837651,21503,20634.9285714286,2020-06-02
"134","US",1857495,19844,20817.8571428571,2020-06-03
"135","US",1879144,21649,20875.7142857143,2020-06-04
"136","US",1904544,25400,20903.7857142857,2020-06-05
"137","US",1925704,21160,21016.2857142857,2020-06-06
"138","US",1943620,17916,21013.5,2020-06-07
"139","US",1961257,17637,21183.7857142857,2020-06-08
"140","US",1979639,18382,21338.5714285714,2020-06-09
"141","US",2000749,21110,21853.8571428571,2020-06-10
"142","US",2023881,23132,22344.7857142857,2020-06-11
"143","US",2048746,24865,22784.7857142857,2020-06-12
"144","US",2073954,25208,23578.2857142857,2020-06-13
"145","US",2092902,18948,24094.7142857143,2020-06-14
"146","US",2112721,19819,25131.1428571429,2020-06-15
"147","US",2136391,23670,26465.5,2020-06-16
"148","US",2163449,27058,27518.9285714286,2020-06-17
"149","US",2191971,28522,28746.2857142857,2020-06-18
"150","US",2223531,31560,30254.6428571429,2020-06-19
"151","US",2255800,32269,31406.9285714286,2020-06-20
"152","US",2280946,25146,32962.4285714286,2020-06-21
"153","US",2313093,32147,34495.2857142857,2020-06-22
"154","US",2350156,37063,36120.7142857143,2020-06-23
"155","US",2386014,35858,37888.6428571429,2020-06-24
"156","US",2426329,40315,39896.1428571429,2020-06-25
"157","US",2472311,45982,41310.2142857143,2020-06-26
"158","US",2513651,41340,42268.0714285714,2020-06-27
"159","US",2554376,40725,44098.2857142857,2020-06-28
"160","US",2595655,41279,44878.6428571429,2020-06-29
"161","US",2642081,46426,46562.8571428571,2020-06-30
"162","US",2693890,51809,48295.1428571429,2020-07-01
"163","US",2750517,56627,49878.8571428571,2020-07-02
"164","US",2801874,51357,51454.3571428571,2020-07-03
"165","US",2847553,45679,52788.2857142857,2020-07-04
"166","US",2898322,50769,54054.3571428571,2020-07-05
"167","US",2941394,43072,55312.2142857143,2020-07-06
"168","US",3002036,60642,56854.0714285714,2020-07-07
"169","US",3062146,60110,58018.2142857143,2020-07-08
"170","US",3124633,62487,59388.3571428571,2020-07-09
"171","US",3192672,68039,60880.6428571429,2020-07-10
"172","US",3252687,60015,62084.7857142857,2020-07-11
"173","US",3311137,58450,62777.7857142857,2020-07-12
"174","US",3370026,58889,64135.6428571429,2020-07-13
"175","US",3438038,68012,64410.2857142857,2020-07-14
"176","US",3506145,68107,65156.7857142857,2020-07-15
"177","US",3581954,75809,65581.1428571429,2020-07-16
"178","US",3654203,72249,65957,2020-07-17
"179","US",3716740,62537,66305.8571428571,2020-07-18
"180","US",3777211,60471,66048.5,2020-07-19
"181","US",3839293,62082,65894.8571428571,2020-07-20
"182","US",3903780,64487,65783.2142857143,2020-07-21
"183","US",3974341,70561,66047.9285714286,2020-07-22
"184","US",4042769,68428,65448.5714285714,2020-07-23
"185","US",4116070,73301,65194.8571428571,2020-07-24
"186","US",4180969,64899,64740.3571428571,2020-07-25
"187","US",4235816,54847,63674.3571428571,2020-07-26
"188","US",4292554,56738,62491.4285714286,2020-07-27
"189","US",4359003,66449,62083.2142857143,2020-07-28
"190","US",4430816,71813,60932.2857142857,2020-07-29
"191","US",4498234,67418,60282.7142857143,2020-07-30
"192","US",4566931,68697,59280.4285714286,2020-07-31
"193","US",4623105,56174,58509.8571428571,2020-08-01
"194","US",4668652,45547,57859.9285714286,2020-08-02
"195","US",4714173,45521,57208.6428571429,2020-08-03
"196","US",4772945,58772,55887.6428571429,2020-08-04
"197","US",4827393,54448,54756.9285714286,2020-08-05
"198","US",4886727,59334,53604,2020-08-06
"199","US",4945996,59269,53362.9285714286,2020-08-07
"200","US",5000107,54111,52700.6428571429,2020-08-08
"201","US",5045855,45748,52246.5,2020-08-09
"202","US",5093475,47620,51613.1428571429,2020-08-10
"203","US",5141430,47955,50629.2857142857,2020-08-11
"204","US",5197413,55983,50122.0714285714,2020-08-12
"205","US",5248690,51277,49011.6428571429,2020-08-13
"206","US",5314012,65322,48257.1428571429,2020-08-14
"207","US",5360914,46902,47466.7142857143,2020-08-15
"208","US",5400103,39189,46646.2142857143,2020-08-16
"209","US",5436757,36654,45859.0714285714,2020-08-17
"210","US",5481755,44998,45299.1428571429,2020-08-18
"211","US",5529102,47347,44535.3571428571,2020-08-19
"212","US",5572890,43788,44100.2142857143,2020-08-20
"213","US",5621596,48706,42788.1428571429,2020-08-21
"214","US",5664641,43045,42486.2857142857,2020-08-22
"215","US",5698902,34261,42143.9285714286,2020-08-23
"216","US",5735502,36600,42059.7142857143,2020-08-24
"217","US",5775618,40116,41821.7857142857,2020-08-25
"218","US",5820908,45290,41364.1428571429,2020-08-26
"219","US",5866093,45185,41385.3571428571,2020-08-27
"220","US",5913046,46953,41507.4285714286,2020-08-28
"221","US",5955722,42676,41502.9285714286,2020-08-29
"222","US",5990118,34396,41291.3571428571,2020-08-30
"223","US",6025593,35475,40353.3571428571,2020-08-31
"224","US",6067260,41667,39447.5714285714,2020-09-01
"225","US",6108200,40940,38623.5714285714,2020-09-02
"226","US",6152285,44085,37976.0714285714,2020-09-03
"227","US",6202700,50415,38025.7857142857,2020-09-04
"228","US",6245682,42982,37911.5714285714,2020-09-05
"229","US",6276981,31299,37902.2857142857,2020-09-06
"230","US",6300449,23468,37823.8571428571,2020-09-07
"231","US",6327884,27435,37663.8571428571,2020-09-08
"232","US",6361638,33754,37513.5,2020-09-09
"233","US",6397758,36120,37592.4285714286,2020-09-10
"234","US",6445407,47649,37501.7857142857,2020-09-11
"235","US",6486484,41077,37440.3571428571,2020-09-12
"236","US",6520750,34266,37940.4285714286,2020-09-13
"237","US",6555127,34377,39972.2857142857,2020-09-14
"238","US",6594554,39427,40845.6428571429,2020-09-15
"239","US",6633389,38835,41220.9285714286,2020-09-16
"240","US",6678579,45190,42000.1428571429,2020-09-17
"241","US",6727725,49146,42038.3571428571,2020-09-18
"242","US",6769847,42122,42291.2857142857,2020-09-19
"243","US",6808147,38300,42523.4285714286,2020-09-20
"244","US",6860061,51914,42439.5714285714,2020-09-21
"245","US",6899723,39662,42710.2857142857,2020-09-22
"246","US",6938731,39008,42745.9285714286,2020-09-23
"247","US",6985760,47029,42774.2142857143,2020-09-24
"248","US",7033944,48184,43179.5,2020-09-25
"249","US",7078562,44618,43639.2857142857,2020-09-26
"250","US",7116078,37516,43456.5714285714,2020-09-27
"251","US",7149281,33203,42564.3571428571,2020-09-28
"252","US",7192498,43217,42949,2020-09-29
"253","US",7231832,39334,43801.2857142857,2020-09-30
"254","US",7277418,45586,44620.7857142857,2020-10-01
"255","US",7332238,54820,45198,2020-10-02
"256","US",7380797,48559,45932.8571428571,2020-10-03
"257","US",7416539,35742,46530.1428571429,2020-10-04
"258","US",7455962,39423,47148.6428571429,2020-10-05
"259","US",7501009,45047,47783.6428571429,2020-10-06
"260","US",7551949,50940,49232.6428571429,2020-10-07
"261","US",7610451,58502,50603.2857142857,2020-10-08
"262","US",7666716,56265,51619.2142857143,2020-10-09
"263","US",7721622,54906,52197.5714285714,2020-10-10
"264","US",7767500,45878,53166.5,2020-10-11
"265","US",7809362,41862,55187.3571428571,2020-10-12
"266","US",7861469,52107,56385.6428571429,2020-10-13
"267","US",7921089,59620,57259.4285714286,2020-10-14
"268","US",7985864,64775,58524.3571428571,2020-10-15
"269","US",8054907,69043,60342.7142857143,2020-10-16
"270","US",8111563,56656,62328.2857142857,2020-10-17
"271","US",8160870,49307,63481.2857142857,2020-10-18
"272","US",8228585,67715,65299.3571428571,2020-10-19
"273","US",8290408,61823,67047.6428571429,2020-10-20
"274","US",8353581,63173,68445.5,2020-10-21
"275","US",8429792,76211,70304.3571428571,2020-10-22
"276","US",8511514,81722,72442.5714285714,2020-10-23
"277","US",8594218,82704,74800.5714285714,2020-10-24
"278","US",8656238,62020,78763.8571428571,2020-10-25
"279","US",8723553,67315,80006.2857142857,2020-10-26
"280","US",8800136,76583,84656.0714285714,2020-10-27
"281","US",8879326,79190,87599.7857142857,2020-10-28
"282","US",8970125,90799,91377.4285714286,2020-10-29
"283","US",9069103,98978,94665.1428571429,2020-10-30
"284","US",9158771,89668,97844,2020-10-31
"285","US",9263564,104793,101634.071428571,2020-11-01
"286","US",9348673,85109,105430.142857143,2020-11-02
"287","US",9475593,126920,109976.428571429,2020-11-03
"288","US",9579978,104385,114775.571428571,2020-11-04
"289","US",9709076,129098,120031.785714286,2020-11-05
"290","US",9836826,127750,125832.357142857,2020-11-06
"291","US",9964034,127208,131394.785714286,2020-11-07
"292","US",10079115,115081,133634.571428571,2020-11-08
"293","US",10199575,120460,139162.714285714,2020-11-09
"294","US",10339806,140231,141771.071428571,2020-11-10
"295","US",10486184,146378,146662.642857143,2020-11-11
"296","US",10650570,164386,151095.142857143,2020-11-12
"297","US",10830756,180186,156109.857142857,2020-11-13
"298","US",10998298,167542,159818.071428571,2020-11-14
"299","US",11134448,136150,162073,2020-11-15
"300","US",11296951,162503,165896,2020-11-16
"301","US",11460388,163437,168382.571428571,2020-11-17
"302","US",11633255,172867,170975.928571429,2020-11-18
"303","US",11824408,191153,167206.357142857,2020-11-19
"304","US",12022364,197956,169193.571428571,2020-11-20
"305","US",12201487,179123,168328.785714286,2020-11-21
"306","US",12348137,146650,168607.142857143,2020-11-22
"307","US",12522119,173982,168445,2020-11-23
"308","US",12697162,175043,170164.642857143,2020-11-24
"309","US",12879847,182685,172236.428571429,2020-11-25
"310","US",12991459,111612,174459.928571429,2020-11-26
"311","US",13199466,208007,176894.214285714,2020-11-27
"312","US",13354901,155435,179438.357142857,2020-11-28
"313","US",13494948,140047,181877.214285714,2020-11-29
"314","US",13655181,160233,183349.285714286,2020-11-30
"315","US",13842693,187512,186836.714285714,2020-12-01
"316","US",14044565,201872,189620.642857143,2020-12-02
"317","US",14266847,222282,198121.857142857,2020-12-03
"318","US",14498883,232036,200312.214285714,2020-12-04
"319","US",14713624,214741,204667.785714286,2020-12-05
"320","US",14894418,180794,208052.214285714,2020-12-06
"321","US",15089009,194591,210403.5,2020-12-07
"322","US",15312876,223867,211951.857142857,2020-12-08
"323","US",15534536,221660,215085.285714286,2020-12-09
"324","US",15765165,230629,216284.928571429,2020-12-10
"325","US",16003837,238672,217641.857142857,2020-12-11
"326","US",16220250,216413,215990,2020-12-12
"327","US",16407679,187429,216472.5,2020-12-13
"328","US",16600830,193151,216759.428571429,2020-12-14
"329","US",16810019,209189,214857.5,2020-12-15
"330","US",17055759,245740,215364.714285714,2020-12-16
"331","US",17294836,239077,212688.428571429,2020-12-17
"332","US",17545869,251033,202549.642857143,2020-12-18
"333","US",17737484,191615,203294.714285714,2020-12-19
"334","US",17925033,187549,201027.5,2020-12-20
"335","US",18123641,198608,199671.928571429,2020-12-21
"336","US",18320881,197240,198935.571428571,2020-12-22
"337","US",18549642,228761,197955.285714286,2020-12-23
"338","US",18742803,193161,197586.642857143,2020-12-24
"339","US",18839532,96729,190537.428571429,2020-12-25
"340","US",19066376,226844,198299.357142857,2020-12-26
"341","US",19222064,155688,199799.857142857,2020-12-27
"342","US",19396237,174173,198741.428571429,2020-12-28
"343","US",19595117,198880,201333.285714286,2020-12-29
"344","US",19827133,232016,203130.142857143,2020-12-30
"345","US",20061049,233916,209099.928571429,2020-12-31
"346","US",20213393,152344,223051,2021-01-01
"347","US",20513675,300282,225560.285714286,2021-01-02
"348","US",20722231,208556,229674.071428571,2021-01-03
"349","US",20906021,183790,232516.214285714,2021-01-04
"350","US",21139547,233526,234470.357142857,2021-01-05
"351","US",21393464,253917,234317.142857143,2021-01-06
"352","US",21670202,276738,234392.785714286,2021-01-07
"353","US",21962246,292044,240704.428571429,2021-01-08
"354","US",22224220,261974,233596,2021-01-09
"355","US",22437501,213281,231370.857142857,2021-01-10
"356","US",22651464,213963,228429.071428571,2021-01-11
"357","US",22877702,226238,224390.357142857,2021-01-12
"358","US",23107573,229871,219294.785714286,2021-01-13
"359","US",23342548,234975,213317.428571429,2021-01-14
"360","US",23583255,240707,206030.857142857,2021-01-15
"361","US",23784019,200764,199471.142857143,2021-01-16
"362","US",23961423,177404,193599.285714286,2021-01-17
"363","US",24104028,142605,189108.714285714,2021-01-18
"364","US",24281012,176984,183420.071428571,2021-01-19
"365","US",24463591,182579,177892,2021-01-20
"366","US",24656646,193055,173152.357142857,2021-01-21
"367","US",24846678,190032,167824.214285714,2021-01-22
"368","US",25016816,170138,163633.285714286,2021-01-23
"369","US",25147891,131075,158954.142857143,2021-01-24
"370","US",25298986,151095,158363.714285714,2021-01-25
"371","US",25445583,146597,153896.071428571,2021-01-26
"372","US",25598061,152478,149531.071428571,2021-01-27
"373","US",25766681,168620,144540.571428571,2021-01-28
"374","US",25932794,166113,140506.714285714,2021-01-29
"375","US",26074885,142091,NA,2021-01-30
"376","US",26186781,111896,NA,2021-01-31
"377","US",26321120,134339,NA,2021-02-01
"378","US",26435557,114437,NA,2021-02-02
"379","US",26557026,121469,NA,2021-02-03
"380","US",26680214,123188,NA,2021-02-04
"381","US",26813772,133558,NA,2021-02-05
"382","India",0,0,NA,2020-01-22
"383","India",0,0,NA,2020-01-23
"384","India",0,0,NA,2020-01-24
"385","India",0,0,NA,2020-01-25
"386","India",0,0,NA,2020-01-26
"387","India",0,0,NA,2020-01-27
"388","India",0,0,0.214285714285714,2020-01-28
"389","India",0,0,0.214285714285714,2020-01-29
"390","India",1,1,0.214285714285714,2020-01-30
"391","India",1,0,0.214285714285714,2020-01-31
"392","India",1,0,0.214285714285714,2020-02-01
"393","India",2,1,0.214285714285714,2020-02-02
"394","India",3,1,0.214285714285714,2020-02-03
"395","India",3,0,0.214285714285714,2020-02-04
"396","India",3,0,0.214285714285714,2020-02-05
"397","India",3,0,0.142857142857143,2020-02-06
"398","India",3,0,0.142857142857143,2020-02-07
"399","India",3,0,0.142857142857143,2020-02-08
"400","India",3,0,0.0714285714285714,2020-02-09
"401","India",3,0,0,2020-02-10
"402","India",3,0,0,2020-02-11
"403","India",3,0,0,2020-02-12
"404","India",3,0,0,2020-02-13
"405","India",3,0,0,2020-02-14
"406","India",3,0,0,2020-02-15
"407","India",3,0,0,2020-02-16
"408","India",3,0,0,2020-02-17
"409","India",3,0,0,2020-02-18
"410","India",3,0,0,2020-02-19
"411","India",3,0,0,2020-02-20
"412","India",3,0,0,2020-02-21
"413","India",3,0,0,2020-02-22
"414","India",3,0,0,2020-02-23
"415","India",3,0,0.142857142857143,2020-02-24
"416","India",3,0,0.142857142857143,2020-02-25
"417","India",3,0,1.78571428571429,2020-02-26
"418","India",3,0,1.92857142857143,2020-02-27
"419","India",3,0,2,2020-02-28
"420","India",3,0,2.21428571428571,2020-02-29
"421","India",3,0,2.57142857142857,2020-03-01
"422","India",5,2,2.85714285714286,2020-03-02
"423","India",5,0,3.78571428571429,2020-03-03
"424","India",28,23,4.21428571428571,2020-03-04
"425","India",30,2,5,2020-03-05
"426","India",31,1,5.64285714285714,2020-03-06
"427","India",34,3,7.07142857142857,2020-03-07
"428","India",39,5,7.85714285714286,2020-03-08
"429","India",43,4,8.14285714285714,2020-03-09
"430","India",56,13,9.78571428571429,2020-03-10
"431","India",62,6,9.14285714285714,2020-03-11
"432","India",73,11,11.7142857142857,2020-03-12
"433","India",82,9,15.2142857142857,2020-03-13
"434","India",102,20,21.1428571428571,2020-03-14
"435","India",113,11,25.5,2020-03-15
"436","India",119,6,32.5714285714286,2020-03-16
"437","India",142,23,34.2857142857143,2020-03-17
"438","India",156,14,42.5,2020-03-18
"439","India",194,38,46.7142857142857,2020-03-19
"440","India",244,50,57.5,2020-03-20
"441","India",330,86,63.2142857142857,2020-03-21
"442","India",396,66,65.0714285714286,2020-03-22
"443","India",499,103,80.8571428571429,2020-03-23
"444","India",536,37,89.6428571428571,2020-03-24
"445","India",657,121,131.571428571429,2020-03-25
"446","India",727,70,167.785714285714,2020-03-26
"447","India",887,160,165.928571428571,2020-03-27
"448","India",987,100,196.571428571429,2020-03-28
"449","India",1024,37,228,2020-03-29
"450","India",1251,227,305.642857142857,2020-03-30
"451","India",1397,146,341.071428571429,2020-03-31
"452","India",1998,601,375.642857142857,2020-04-01
"453","India",2543,545,428.428571428571,2020-04-02
"454","India",2567,24,479.357142857143,2020-04-03
"455","India",3082,515,532.785714285714,2020-04-04
"456","India",3588,506,584.357142857143,2020-04-05
"457","India",4778,1190,657.285714285714,2020-04-06
"458","India",5311,533,720.714285714286,2020-04-07
"459","India",5916,605,737.428571428571,2020-04-08
"460","India",6725,809,777.642857142857,2020-04-09
"461","India",7598,873,841.785714285714,2020-04-10
"462","India",8446,848,902.857142857143,2020-04-11
"463","India",9205,759,1001.92857142857,2020-04-12
"464","India",10453,1248,982.928571428571,2020-04-13
"465","India",11487,1034,1054.92857142857,2020-04-14
"466","India",12322,835,1103.85714285714,2020-04-15
"467","India",13430,1108,1168,2020-04-16
"468","India",14352,922,1209.42857142857,2020-04-17
"469","India",15722,1370,1274.07142857143,2020-04-18
"470","India",17615,1893,1334.64285714286,2020-04-19
"471","India",18539,924,1357,2020-04-20
"472","India",20080,1541,1416.92857142857,2020-04-21
"473","India",21370,1290,1481.42857142857,2020-04-22
"474","India",23077,1707,1530.92857142857,2020-04-23
"475","India",24530,1453,1636.07142857143,2020-04-24
"476","India",26283,1753,1712.64285714286,2020-04-25
"477","India",27890,1607,1777.85714285714,2020-04-26
"478","India",29451,1561,1992.71428571429,2020-04-27
"479","India",31324,1873,2094.28571428571,2020-04-28
"480","India",33062,1738,2258.35714285714,2020-04-29
"481","India",34863,1801,2376.71428571429,2020-04-30
"482","India",37257,2394,2511.78571428571,2020-05-01
"483","India",39699,2442,2608.92857142857,2020-05-02
"484","India",42505,2806,2805.07142857143,2020-05-03
"485","India",46437,3932,2951.21428571429,2020-05-04
"486","India",49400,2963,3069.14285714286,2020-05-05
"487","India",52987,3587,3213.78571428571,2020-05-06
"488","India",56351,3364,3366.71428571429,2020-05-07
"489","India",59695,3344,3466.21428571429,2020-05-08
"490","India",62808,3113,3639.21428571429,2020-05-09
"491","India",67161,4353,3799.5,2020-05-10
"492","India",70768,3607,3849.35714285714,2020-05-11
"493","India",74292,3524,4076.78571428571,2020-05-12
"494","India",78055,3763,4217.21428571429,2020-05-13
"495","India",81997,3942,4419.64285714286,2020-05-14
"496","India",85784,3787,4649.92857142857,2020-05-15
"497","India",90648,4864,4901.07142857143,2020-05-16
"498","India",95698,5050,5098.21428571429,2020-05-17
"499","India",100328,4630,5298.71428571429,2020-05-18
"500","India",106475,6147,5464.35714285714,2020-05-19
"501","India",112028,5553,5716.5,2020-05-20
"502","India",118226,6198,5956.35714285714,2020-05-21
"503","India",124794,6568,6264.78571428571,2020-05-22
"504","India",131423,6629,6512.78571428571,2020-05-23
"505","India",138536,7113,6779.35714285714,2020-05-24
"506","India",144950,6414,7003,2020-05-25
"507","India",150793,5843,7194,2020-05-26
"508","India",158086,7293,7485.42857142857,2020-05-27
"509","India",165386,7300,7749.07142857143,2020-05-28
"510","India",173491,8105,7956.42857142857,2020-05-29
"511","India",181827,8336,8228.5,2020-05-30
"512","India",190609,8782,8496.42857142857,2020-05-31
"513","India",198370,7761,8641.28571428571,2020-06-01
"514","India",207191,8821,8953.78571428571,2020-06-02
"515","India",216824,9633,9179.92857142857,2020-06-03
"516","India",226713,9889,9439.21428571429,2020-06-04
"517","India",236184,9471,9678.71428571429,2020-06-05
"518","India",246622,10438,9935.35714285714,2020-06-06
"519","India",257486,10864,10129.6428571429,2020-06-07
"520","India",265928,8442,10337.2142857143,2020-06-08
"521","India",276146,10218,10491,2020-06-09
"522","India",286605,10459,10723,2020-06-10
"523","India",297535,10930,10987.0714285714,2020-06-11
"524","India",308993,11458,11347.4285714286,2020-06-12
"525","India",320922,11929,11702.0714285714,2020-06-13
"526","India",332424,11502,11985.4285714286,2020-06-14
"527","India",343091,10667,12449.0714285714,2020-06-15
"528","India",354065,10974,12859.7857142857,2020-06-16
"529","India",366946,12881,13321.4285714286,2020-06-17
"530","India",380532,13586,13776.1428571429,2020-06-18
"531","India",395048,14516,14282.8571428571,2020-06-19
"532","India",410451,15403,14852.6428571429,2020-06-20
"533","India",425282,14831,15421,2020-06-21
"534","India",440215,14933,15982.0714285714,2020-06-22
"535","India",456183,15968,16529.7142857143,2020-06-23
"536","India",473105,16922,16978.2142857143,2020-06-24
"537","India",490401,17296,17500.8571428571,2020-06-25
"538","India",508953,18552,18090.5,2020-06-26
"539","India",528859,19906,18765.2857142857,2020-06-27
"540","India",548318,19459,19437.9285714286,2020-06-28
"541","India",566840,18522,19960.6428571429,2020-06-29
"542","India",585481,18641,20445.2857142857,2020-06-30
"543","India",604641,19160,21013.6428571429,2020-07-01
"544","India",625544,20903,21671.5,2020-07-02
"545","India",648315,22771,22283.0714285714,2020-07-03
"546","India",673165,24850,22904.5,2020-07-04
"547","India",697413,24248,23566.8571428571,2020-07-05
"548","India",719664,22251,24279.4285714286,2020-07-06
"549","India",742417,22753,25050,2020-07-07
"550","India",767296,24879,26015.4285714286,2020-07-08
"551","India",793802,26506,27020.5714285714,2020-07-09
"552","India",820916,27114,27912.0714285714,2020-07-10
"553","India",849522,28606,28901.1428571429,2020-07-11
"554","India",878254,28732,30056.6428571429,2020-07-12
"555","India",906752,28498,31119.5714285714,2020-07-13
"556","India",936181,29429,32190.0714285714,2020-07-14
"557","India",968857,32676,33678.7142857143,2020-07-15
